seed,theme,family_size,term,best_rank,months_present,months_on_list,has_gift,has_marker,is_category,is_bare_scenario
awareness,疾病康复,56,breast cancer awareness accessories,1589,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
awareness,疾病康复,56,breast cancer awareness shirt,2297,3,2025-08;2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,autism awareness shirt,2443,6,2025-02;2025-03;2025-04;2025-05;2025-06;2025-09,False,False,False,True
awareness,疾病康复,56,breast cancer awareness,11833,3,2025-08;2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,breast cancer awareness decorations,14106,2,2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,mental health awareness shirt,15841,2,2025-04;2025-05,False,False,False,True
awareness,疾病康复,56,down syndrome awareness shirts,20710,2,2025-03;2025-10,False,False,False,True
awareness,疾病康复,56,autism awareness,22145,3,2025-02;2025-03;2025-04,False,False,False,True
awareness,疾病康复,56,mental health awareness items,22197,3,2025-03;2025-04;2025-05,False,False,False,True
awareness,疾病康复,56,suicide awareness shirt,22810,4,2025-03;2025-08;2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,autism awareness stuff,35087,3,2025-03;2025-04;2025-05,False,False,False,True
awareness,疾病康复,56,breast cancer awareness socks,39754,2,2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,childhood cancer awareness shirts,44587,1,2025-09,False,False,False,True
awareness,疾病康复,56,breast cancer awareness pins,47803,2,2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,breast cancer awareness bracelets,48065,2,2025-09;2025-10,False,False,True,False
awareness,疾病康复,56,awareness anthony de mello,52340,4,2025-05;2025-06;2025-07;2025-12,False,False,False,True
awareness,疾病康复,56,cancer awareness shirts,52666,2,2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,suicide prevention awareness,56067,2,2025-08;2025-09,False,False,False,True
awareness,疾病康复,56,autism awareness shirt kids,59576,2,2025-03;2025-04,False,False,False,True
awareness,疾病康复,56,breast cancer awareness shirt men,70910,1,2025-10,False,False,False,True
awareness,疾病康复,56,breast cancer awareness sweatshirt,74157,2,2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,awareness,74379,6,2025-06;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
awareness,疾病康复,56,cancer awareness items,76604,2,2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,domestic violence awareness shirt,76604,1,2025-10,False,False,False,True
awareness,疾病康复,56,mens breast cancer awareness shirt,85334,1,2025-10,False,False,False,True
awareness,疾病康复,56,breast cancer awareness shirts,88472,2,2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,suicide prevention awareness shirt,90576,1,2025-09,False,False,False,True
awareness,疾病康复,56,domestic violence awareness items,94032,2,2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,suicide awareness items,94423,1,2025-09,False,False,False,True
awareness,疾病康复,56,autism awareness bracelet,101917,2,2025-03;2025-04,False,False,True,False
awareness,疾病康复,56,alzheimers awareness shirts,109923,2,2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,down syndrome awareness,110139,1,2025-03,False,False,False,True
awareness,疾病康复,56,mental health awareness,113455,2,2025-04;2025-05,False,False,False,True
awareness,疾病康复,56,breast cancer awareness stickers,114617,2,2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,breast cancer awareness earrings,114842,1,2025-10,False,False,True,False
awareness,疾病康复,56,breast cancer awareness shirts for women,123437,1,2025-10,False,False,False,True
awareness,疾病康复,56,down syndrome awareness socks,130282,1,2025-03,False,False,False,True
awareness,疾病康复,56,suicide awareness,137605,4,2025-02;2025-03;2025-08;2025-09,False,False,False,True
awareness,疾病康复,56,boys breast cancer awareness shirts,140361,1,2025-10,False,False,False,True
awareness,疾病康复,56,autism awareness shirt men,151355,2,2025-03;2025-04,False,False,False,True
awareness,疾病康复,56,autism awareness shirt women,156160,2,2025-03;2025-04,False,False,False,True
awareness,疾病康复,56,suicide awareness bracelets,156976,1,2025-09,False,False,True,False
awareness,疾病康复,56,breast cancer awareness banner,160215,1,2025-10,False,False,False,True
awareness,疾病康复,56,breast cancer awareness pin,163136,1,2025-10,False,False,False,True
awareness,疾病康复,56,breast cancer awareness t-shirts,167769,2,2025-09;2025-10,False,False,False,True
awareness,疾病康复,56,breast cancer awareness pens,169178,1,2025-10,False,False,False,True
awareness,疾病康复,56,colon cancer awareness shirts,169882,1,2025-03,False,False,False,True
awareness,疾病康复,56,childhood cancer awareness items,173011,1,2025-09,False,False,False,True
awareness,疾病康复,56,lupus awareness shirt,174342,1,2025-05,False,False,False,True
awareness,疾病康复,56,epilepsy awareness shirts,181121,1,2025-03,False,False,False,True
awareness,疾病康复,56,autism awareness decorations,183448,1,2025-03,False,False,False,True
awareness,疾病康复,56,overdose awareness shirt,183754,1,2025-08,False,False,False,True
awareness,疾病康复,56,cerebral palsy awareness shirt,184724,1,2025-03,False,False,False,True
awareness,疾病康复,56,ovarian cancer awareness products,187870,1,2025-09,False,False,False,True
awareness,疾病康复,56,pink ribbon breast cancer awareness,194815,1,2025-10,False,False,False,True
awareness,疾病康复,56,diabetes awareness shirt,195169,1,2025-11,False,False,False,True
prayer,信仰精神,53,prayer journal for woman,8336,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,prayer mat,15515,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,prayer journal,16597,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,prayer board supplies,31207,6,2025-01;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,prayer board supplies for women,32157,3,2025-01;2025-02;2025-03,False,False,False,True
prayer,信仰精神,53,prayer board,38440,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,prayer rug,43158,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,prayer cards,58171,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,get lost in prayer before you start overthinking,61203,1,2025-03,False,False,False,True
prayer,信仰精神,53,catholic prayer book,62561,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,covered and armed prayer book,64999,3,2025-08;2025-09;2025-10,False,False,False,True
prayer,信仰精神,53,prayer bowl,65232,2,2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,a carpenters prayer,67600,2,2025-03;2025-04,False,False,False,True
prayer,信仰精神,53,anointing oil for prayer,75052,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,prayer book,76271,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,muslim prayer rug,76945,2,2025-02;2025-03,False,False,False,True
prayer,信仰精神,53,prayer journal for men,77552,9,2025-01;2025-02;2025-03;2025-04;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,prayer shawl,78213,9,2025-01;2025-02;2025-03;2025-04;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,prayer quilt with cross inside,81469,10,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-12,False,False,False,True
prayer,信仰精神,53,on a wing and a prayer movie,85338,9,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09,False,False,False,True
prayer,信仰精神,53,rosary in a year prayer guide ascension press,85883,2,2025-01;2025-02,False,False,False,True
prayer,信仰精神,53,a prayer for owen meany by john irving,87371,9,2025-01;2025-02;2025-03;2025-04;2025-05;2025-08;2025-09;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,prayer jar,97105,3,2025-01;2025-04;2025-12,False,False,False,True
prayer,信仰精神,53,athan clock for prayer with sound,100284,3,2025-01;2025-02;2025-03,False,False,False,True
prayer,信仰精神,53,orthodox prayer book,103482,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,book of common prayer,106557,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,prayer box,107307,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,prayer journal for teen girls,110175,1,2025-12,False,False,False,True
prayer,信仰精神,53,prayer plant,110550,6,2025-03;2025-04;2025-05;2025-06;2025-07;2025-09,False,False,False,True
prayer,信仰精神,53,prayer journal for women,116609,3,2025-01;2025-09;2025-12,False,False,False,True
prayer,信仰精神,53,prayer quilt,117488,3,2025-09;2025-11;2025-12,False,False,False,True
prayer,信仰精神,53,a very merry christmas prayer,118172,2,2025-10;2025-11,False,False,False,True
prayer,信仰精神,53,prayer,128257,9,2025-01;2025-02;2025-03;2025-04;2025-05;2025-08;2025-09;2025-10;2025-12,False,False,False,True
prayer,信仰精神,53,red prayer book,129947,1,2025-03,False,False,False,True
prayer,信仰精神,53,prayer shawls for women,132232,7,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07,False,False,False,True
prayer,信仰精神,53,the hunter's prayer,132965,2,2025-04;2025-11,False,False,False,True
prayer,信仰精神,53,the prayer of freedom,133085,1,2025-12,False,False,False,True
prayer,信仰精神,53,prayer beads,136578,11,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-12,False,False,False,True
prayer,信仰精神,53,serenity prayer,138832,10,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-12,False,False,False,True
prayer,信仰精神,53,a prayer for owen meany,141801,1,2025-11,False,False,False,True
prayer,信仰精神,53,like a prayer,142257,2,2025-01;2025-02,False,False,False,True
prayer,信仰精神,53,prayer jar with scriptures for women,156943,1,2025-03,False,False,False,True
prayer,信仰精神,53,a little prayer,157149,1,2025-10,False,False,False,True
prayer,信仰精神,53,draw the circle the 40 day prayer challenge,159111,1,2025-01,False,False,False,True
prayer,信仰精神,53,the prayer of freedom beatty carmichael,167722,1,2025-12,False,False,False,True
prayer,信仰精神,53,breath as prayer,169357,2,2025-01;2025-12,False,False,False,True
prayer,信仰精神,53,serenity prayer wall art,179287,7,2025-01;2025-02;2025-03;2025-04;2025-05;2025-08;2025-09,False,False,False,True
prayer,信仰精神,53,orthodox prayer rope,180802,2,2025-09;2025-10,False,False,False,True
prayer,信仰精神,53,say a little prayer,181242,1,2025-03,False,False,False,True
prayer,信仰精神,53,prayer clothes for women islam,187001,1,2025-03,False,False,False,True
prayer,信仰精神,53,prayer plants live house plants,190346,2,2025-03;2025-04,False,False,False,True
prayer,信仰精神,53,prayer dress for women muslim,192476,1,2025-03,False,False,False,True
prayer,信仰精神,53,the prayer i share bracelet,197022,1,2025-12,False,False,True,False
ashes,纪念哀悼,49,urns for human ashes,10751,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,urn for ashes adult male,12945,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,urn for ashes for women,16332,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,king of ashes,18419,8,2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,urn necklaces for ashes,19290,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
ashes,纪念哀悼,49,crown of light and ashes,22371,6,2025-06;2025-07;2025-08;2025-10;2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,urns for human ashes adult man,30274,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,cremation jewelry for ashes,32319,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
ashes,纪念哀悼,49,small urns for human ashes keepsake,41563,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,True,False,False
ashes,纪念哀悼,49,urns for human ashes adult female,42602,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,king of ashes s.a. cosby,49341,6,2025-05;2025-06;2025-07;2025-08;2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,dog urns for ashes,55279,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,necklace for ashes,55688,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
ashes,纪念哀悼,49,an ember in the ashes,58084,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,legacy of ashes,58342,1,2025-07,False,False,False,True
ashes,纪念哀悼,49,ashes necklace for women,65567,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
ashes,纪念哀悼,49,cremation urns for human ashes,69573,11,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11,False,False,False,True
ashes,纪念哀悼,49,mini urns for human ashes,74743,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,small urns for human ashes,83792,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,the ashes and the star cursed king,87620,9,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09,False,False,False,True
ashes,纪念哀悼,49,ash necklace for human ashes,97960,11,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-12,False,False,True,False
ashes,纪念哀悼,49,urns for ashes,99296,11,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11,False,False,False,True
ashes,纪念哀悼,49,urn for ashes,100974,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,ashes keepsake,106272,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,True,False,False
ashes,纪念哀悼,49,necklace for ashes of loved one,107897,10,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10,False,False,True,False
ashes,纪念哀悼,49,cremation necklace for ashes,108776,7,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07,False,False,True,False
ashes,纪念哀悼,49,urn necklaces for ashes for women,112832,9,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09,False,False,True,False
ashes,纪念哀悼,49,ashes for ash wednesday,117057,1,2025-02,False,False,False,True
ashes,纪念哀悼,49,ashes necklace,125874,11,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-12,False,False,True,False
ashes,纪念哀悼,49,ember in the ashes,129514,8,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08,False,False,False,True
ashes,纪念哀悼,49,cat urns for ashes,140878,8,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08,False,False,False,True
ashes,纪念哀悼,49,legacy of ashes the history of the cia,141603,1,2025-07,False,False,False,True
ashes,纪念哀悼,49,ashes and the star cursed king,141641,3,2025-01;2025-02;2025-03,False,False,False,True
ashes,纪念哀悼,49,urn for dog ashes,144334,11,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11,False,False,False,True
ashes,纪念哀悼,49,ashes of us,157823,1,2025-11,False,False,False,True
ashes,纪念哀悼,49,human urns for ashes,164342,1,2025-01,False,False,False,True
ashes,纪念哀悼,49,necklaces for ashes,166879,5,2025-02;2025-03;2025-04;2025-05;2025-06,False,False,True,False
ashes,纪念哀悼,49,keepsake urns for human ashes,169470,4,2025-02;2025-03;2025-04;2025-05,False,True,False,False
ashes,纪念哀悼,49,a necklace that hold ashes,171815,1,2025-01,False,False,True,False
ashes,纪念哀悼,49,king of ashes s a cosby,173721,1,2025-06,False,False,False,True
ashes,纪念哀悼,49,ashes of the imperium,175541,2,2025-11;2025-12,False,False,False,True
ashes,纪念哀悼,49,pet urns for dogs ashes,184296,1,2025-02,False,False,False,True
ashes,纪念哀悼,49,the ashes and the star cursed kimg,184661,3,2025-01;2025-02;2025-03,False,False,False,True
ashes,纪念哀悼,49,ashes in the snow,185223,1,2025-02,False,False,False,True
ashes,纪念哀悼,49,ashes of you,185819,1,2025-02,False,False,False,True
ashes,纪念哀悼,49,ashes,188498,1,2025-02,False,False,False,True
ashes,纪念哀悼,49,necklace urns for human ashes,191893,1,2025-02,False,False,True,False
ashes,纪念哀悼,49,angela's ashes,195868,1,2025-03,False,False,False,True
ashes,纪念哀悼,49,earns for ashes for adult humans,199616,1,2025-02,False,False,False,True
retirement,成就节点,46,retirement gift for woman,2593,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,True,False,False,False
retirement,成就节点,46,retirement gifts for men,5883,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,True,False,False,False
retirement,成就节点,46,retirement party decorations,6134,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
retirement,成就节点,46,retirement gifts for women,13652,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,True,False,False,False
retirement,成就节点,46,retirement card,18305,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
retirement,成就节点,46,retirement gifts,21488,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,True,False,False,False
retirement,成就节点,46,retirement decorations,25300,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
retirement,成就节点,46,teacher retirement gifts for women,35841,4,2025-03;2025-04;2025-05;2025-06,True,False,False,False
retirement,成就节点,46,happy retirement decorations,43324,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
retirement,成就节点,46,retirement gift,47374,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,True,False,False,False
retirement,成就节点,46,happy retirement banner,61923,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
retirement,成就节点,46,retirement banner,64199,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
retirement,成就节点,46,retirement card for woman,66149,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
retirement,成就节点,46,best retirement gifts for woman,69518,3,2025-01;2025-02;2025-03,True,False,False,False
retirement,成就节点,46,retirement,72687,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
retirement,成就节点,46,retirement gifts for women 2025,76108,8,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08,True,False,False,False
retirement,成就节点,46,retirement gift for men,84812,2,2025-04;2025-05,True,False,False,False
retirement,成就节点,46,cool retirement gifts,86116,1,2025-04,True,False,False,False
retirement,成就节点,46,tax planning to and through early retirement,94676,2,2025-09;2025-10,False,False,False,True
retirement,成就节点,46,teacher retirement gifts,100139,1,2025-05,True,False,False,False
retirement,成就节点,46,retirement gift basket for women,107210,5,2025-04;2025-05;2025-06;2025-07;2025-08,True,False,False,False
retirement,成就节点,46,the retirement plan,110130,2,2025-05;2025-06,False,False,False,True
retirement,成就节点,46,retirement decorations for women,114973,5,2025-02;2025-03;2025-04;2025-05;2025-06,False,False,False,True
retirement,成就节点,46,retirement blanket,135018,2,2025-01;2025-02,False,False,False,True
retirement,成就节点,46,retirement cards,143013,2,2025-05;2025-06,False,False,False,True
retirement,成就节点,46,retirement napkins,144184,1,2025-05,False,False,False,True
retirement,成就节点,46,funny retirement gifts for women,145323,2,2025-04;2025-05,True,False,False,False
retirement,成就节点,46,funny retirement gifts for men,148129,6,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06,True,False,False,False
retirement,成就节点,46,retirement cake topper,148497,2,2025-05;2025-06,False,False,False,True
retirement,成就节点,46,happy retirement,152873,3,2025-02;2025-04;2025-05,False,False,False,True
retirement,成就节点,46,best gifts for retirement,159064,1,2025-02,True,False,False,False
retirement,成就节点,46,2024 retirement gifts,159573,1,2025-01,True,False,False,False
retirement,成就节点,46,retirement candle,162105,1,2025-05,False,False,False,True
retirement,成就节点,46,retirement gift bag,162411,2,2025-05;2025-06,True,False,False,False
retirement,成就节点,46,retirement balloons,163898,2,2025-05;2025-06,False,False,False,True
retirement,成就节点,46,retirement gifts for men 2025,167059,1,2025-04,True,False,False,False
retirement,成就节点,46,retirement card for man,167297,2,2025-05;2025-06,False,False,False,True
retirement,成就节点,46,cool retirement gifts women,169597,1,2025-12,True,False,False,False
retirement,成就节点,46,retirement sash,170309,1,2025-05,False,False,False,True
retirement,成就节点,46,retirement cupcake toppers,172914,1,2025-05,False,False,False,True
retirement,成就节点,46,retirement shirts for women,173140,1,2025-05,False,False,False,True
retirement,成就节点,46,retirement gifts for women 2024,174621,1,2025-01,True,False,False,False
retirement,成就节点,46,retirement party decorations women,180980,2,2025-04;2025-05,False,False,False,True
retirement,成就节点,46,retirement plates and napkins sets,194228,1,2025-05,False,False,False,True
retirement,成就节点,46,retirement gift for teacher,197035,1,2025-05,True,False,False,False
retirement,成就节点,46,retirement party,198911,1,2025-05,False,False,False,True
faith,信仰精神,42,heartland on up faith and family,8868,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
faith,信仰精神,42,faith over fear hoodie,16186,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
faith,信仰精神,42,bad faith,18254,10,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10,False,False,False,True
faith,信仰精神,42,killing faith,31350,3,2025-10;2025-11;2025-12,False,False,False,True
faith,信仰精神,42,faith based,32004,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
faith,信仰精神,42,faith over fear shirt,35269,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
faith,信仰精神,42,faith shirts for women,36864,11,2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
faith,信仰精神,42,faith based movies on prime,37702,3,2025-01;2025-02;2025-03,False,False,False,True
faith,信仰精神,42,keeping faith,38379,2,2025-09;2025-10,False,False,False,True
faith,信仰精神,42,finding faith,42782,3,2025-08;2025-09;2025-10,False,False,False,True
faith,信仰精神,42,faith,47401,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
faith,信仰精神,42,i dont have enough faith to be an atheist,58921,4,2025-09;2025-10;2025-11;2025-12,False,False,False,True
faith,信仰精神,42,christian gifts for women faith,72899,5,2025-01;2025-02;2025-03;2025-11;2025-12,True,False,False,False
faith,信仰精神,42,faith gifts for women,75759,2,2025-11;2025-12,True,False,False,False
faith,信仰精神,42,usa faith wear,81115,2,2025-11;2025-12,False,False,False,True
faith,信仰精神,42,faith over fear,87880,10,2025-01;2025-02;2025-03;2025-04;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
faith,信仰精神,42,up faith and family,90513,9,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-11;2025-12,False,False,False,True
faith,信仰精神,42,the case for faith,92877,1,2025-09,False,False,False,True
faith,信仰精神,42,vera or faith,93159,1,2025-07,False,False,False,True
faith,信仰精神,42,faith based easter gifts,94346,1,2025-04,True,False,False,False
faith,信仰精神,42,heartland on up faith and family channel,96391,3,2025-05;2025-06;2025-07,False,False,False,True
faith,信仰精神,42,faith over fear sweatshirt,97242,1,2025-01,False,False,False,True
faith,信仰精神,42,faith based gifts for women,99682,1,2025-12,True,False,False,False
faith,信仰精神,42,the dangers of a shallow faith,101714,1,2025-09,False,False,False,True
faith,信仰精神,42,faith based gifts,105732,1,2025-04,True,False,False,False
faith,信仰精神,42,faith of angels movie 2024,107954,3,2025-03;2025-05;2025-06,False,False,False,True
faith,信仰精神,42,a question of faith,109211,2,2025-01;2025-02,False,False,False,True
faith,信仰精神,42,walking by faith tripping constantly t shirt,112065,1,2025-06,False,False,False,True
faith,信仰精神,42,faith wardrobe,112709,1,2025-09,False,False,False,True
faith,信仰精神,42,faith sweatshirts for women,115015,4,2025-09;2025-10;2025-11;2025-12,False,False,False,True
faith,信仰精神,42,breaking4: faith kipyegon vs. the 4-minute mile,118473,1,2025-06,False,False,False,True
faith,信仰精神,42,a 30-day devotional for women: from fear & anxiety to faith and lasting peace in just 10 minutes a d,123180,1,2025-10,False,False,False,True
faith,信仰精神,42,blind faith,141056,1,2025-02,False,False,False,True
faith,信仰精神,42,faith shirts for men,144914,3,2025-06;2025-09;2025-12,False,False,False,True
